evidence_block,grain,item,item_2,item_3,rank_label,rank_value,customer_count,address_count,active_address_count,inactive_address_count,order_count,line_count,total_order_value,avg_order_value,shipping_cost,country_count,share_pct,secondary_value,notes
shipping_destination_mix,shipping_destination,Express,Guatemala,,country_rank_within_shipping,15.0,12,,,,23,23,265.29,11.5343,11.9,,1.3869,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,International,Ukraine,,country_rank_within_shipping,15.0,19,,,,27,27,259.44,9.6089,24.5,,1.409,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Priority,Colombia,,country_rank_within_shipping,15.0,22,,,,34,34,318.93,9.3803,8.9,,1.6572,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Standard,Japan,,country_rank_within_shipping,15.0,26,,,,33,33,318.46,9.6503,5.9,,1.7063,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Express,Iran,,country_rank_within_shipping,16.0,11,,,,24,24,259.28,10.8033,11.9,,1.3555,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,International,Guatemala,,country_rank_within_shipping,16.0,14,,,,28,28,250.3,8.9393,24.5,,1.3594,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Priority,Czech Republic,,country_rank_within_shipping,16.0,25,,,,33,33,299.36,9.0715,8.9,,1.5556,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Standard,Pakistan,,country_rank_within_shipping,16.0,15,,,,31,31,278.67,8.9894,5.9,,1.4931,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Express,Canada,,country_rank_within_shipping,17.0,13,,,,23,23,250.1,10.8739,11.9,,1.3075,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,International,Haiti,,country_rank_within_shipping,17.0,11,,,,21,21,213.74,10.1781,24.5,,1.1608,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Priority,Ukraine,,country_rank_within_shipping,17.0,19,,,,24,24,250.66,10.4442,8.9,,1.3025,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Standard,Haiti,,country_rank_within_shipping,17.0,10,,,,26,26,243.24,9.3554,5.9,,1.3032,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Express,Armenia,,country_rank_within_shipping,18.0,17,,,,27,27,245.69,9.0996,11.9,,1.2844,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,International,Canada,,country_rank_within_shipping,18.0,13,,,,22,22,213.14,9.6882,24.5,,1.1576,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Priority,Pakistan,,country_rank_within_shipping,18.0,11,,,,22,22,227.57,10.3441,8.9,,1.1825,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Standard,Iran,,country_rank_within_shipping,18.0,13,,,,25,25,243.15,9.726,5.9,,1.3028,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Express,Japan,,country_rank_within_shipping,19.0,18,,,,24,24,244.7,10.1958,11.9,,1.2793,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,International,Costa Rica,,country_rank_within_shipping,19.0,9,,,,16,16,211.43,13.2144,24.5,,1.1483,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Priority,Ecuador,,country_rank_within_shipping,19.0,7,,,,19,19,226.69,11.9311,8.9,,1.1779,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Standard,Armenia,,country_rank_within_shipping,19.0,15,,,,22,22,242.71,11.0323,5.9,,1.3004,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Express,Czech Republic,,country_rank_within_shipping,20.0,20,,,,26,26,217.5,8.3654,11.9,,1.1371,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,International,Armenia,,country_rank_within_shipping,20.0,13,,,,20,20,201.38,10.069,24.5,,1.0937,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Priority,Armenia,,country_rank_within_shipping,20.0,16,,,,24,24,224.22,9.3425,8.9,,1.1651,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Standard,Mexico,,country_rank_within_shipping,20.0,10,,,,16,16,199.82,12.4888,5.9,,1.0706,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Express,Syria,,country_rank_within_shipping,21.0,12,,,,22,22,216.57,9.8441,11.9,,1.1322,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,International,Iran,,country_rank_within_shipping,21.0,13,,,,18,18,182.45,10.1361,24.5,,0.9909,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Priority,Syria,,country_rank_within_shipping,21.0,11,,,,20,20,202.25,10.1125,8.9,,1.0509,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Standard,Canada,,country_rank_within_shipping,21.0,11,,,,18,18,176.1,9.7833,5.9,,0.9435,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Express,Haiti,,country_rank_within_shipping,22.0,10,,,,22,22,203.55,9.2523,11.9,,1.0641,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,International,Thailand,,country_rank_within_shipping,22.0,16,,,,18,18,181.41,10.0783,24.5,,0.9852,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Priority,Afghanistan,,country_rank_within_shipping,22.0,10,,,,16,16,195.65,12.2281,8.9,,1.0166,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Standard,Netherlands,,country_rank_within_shipping,22.0,7,,,,13,13,162.96,12.5354,5.9,,0.8731,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Express,Madagascar,,country_rank_within_shipping,23.0,14,,,,16,16,189.55,11.8469,11.9,,0.9909,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,International,Afghanistan,,country_rank_within_shipping,23.0,11,,,,17,17,173.52,10.2071,24.5,,0.9424,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Priority,Haiti,,country_rank_within_shipping,23.0,10,,,,19,19,177.34,9.3337,8.9,,0.9215,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Standard,Costa Rica,,country_rank_within_shipping,23.0,7,,,,13,13,161.42,12.4169,5.9,,0.8649,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Express,Democratic Republic of the Congo,,country_rank_within_shipping,24.0,6,,,,14,14,181.57,12.9693,11.9,,0.9492,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,International,Nigeria,,country_rank_within_shipping,24.0,13,,,,18,18,167.47,9.3039,24.5,,0.9095,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Priority,Vietnam,,country_rank_within_shipping,24.0,12,,,,15,15,158.78,10.5853,8.9,,0.8251,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Standard,Ecuador,,country_rank_within_shipping,24.0,7,,,,14,14,147.06,10.5043,5.9,,0.7879,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Express,Thailand,,country_rank_within_shipping,25.0,12,,,,16,16,180.45,11.2781,11.9,,0.9434,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,International,Norway,,country_rank_within_shipping,25.0,7,,,,14,14,157.53,11.2521,24.5,,0.8555,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Priority,Norway,,country_rank_within_shipping,25.0,7,,,,15,15,139.92,9.328,8.9,,0.7271,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Standard,Syria,,country_rank_within_shipping,25.0,9,,,,13,13,125.93,9.6869,5.9,,0.6747,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Express,Mexico,,country_rank_within_shipping,26.0,11,,,,14,14,176.74,12.6243,11.9,,0.924,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,International,Belarus,,country_rank_within_shipping,26.0,7,,,,11,11,148.27,13.4791,24.5,,0.8052,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Priority,Iran,,country_rank_within_shipping,26.0,10,,,,15,15,137.65,9.1767,8.9,,0.7153,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Standard,Myanmar,,country_rank_within_shipping,26.0,8,,,,12,12,117.43,9.7858,5.9,,0.6292,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Express,Ecuador,,country_rank_within_shipping,27.0,6,,,,16,16,170.54,10.6588,11.9,,0.8916,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,International,Vietnam,,country_rank_within_shipping,27.0,12,,,,16,16,147.92,9.245,24.5,,0.8033,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Priority,Mexico,,country_rank_within_shipping,27.0,13,,,,15,15,129.39,8.626,8.9,,0.6723,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Standard,Vietnam,,country_rank_within_shipping,27.0,8,,,,11,11,115.2,10.4727,5.9,,0.6172,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Express,Nigeria,,country_rank_within_shipping,28.0,11,,,,14,14,166.04,11.86,11.9,,0.868,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,International,Ecuador,,country_rank_within_shipping,28.0,6,,,,14,14,147.58,10.5414,24.5,,0.8015,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Priority,Democratic Republic of the Congo,,country_rank_within_shipping,28.0,5,,,,10,10,129.07,12.907,8.9,,0.6707,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Standard,South Africa,,country_rank_within_shipping,28.0,5,,,,16,16,114.75,7.1719,5.9,,0.6148,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Express,Belarus,,country_rank_within_shipping,29.0,10,,,,15,15,158.1,10.54,11.9,,0.8265,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,International,Libya,,country_rank_within_shipping,29.0,5,,,,9,9,138.44,15.3822,24.5,,0.7519,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Priority,Costa Rica,,country_rank_within_shipping,29.0,9,,,,17,17,127.39,7.4935,8.9,,0.662,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Standard,Morocco,,country_rank_within_shipping,29.0,5,,,,11,11,112.3,10.2091,5.9,,0.6017,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Express,Costa Rica,,country_rank_within_shipping,30.0,9,,,,14,14,137.68,9.8343,11.9,,0.7198,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,International,Serbia,,country_rank_within_shipping,30.0,7,,,,13,13,137.32,10.5631,24.5,,0.7458,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Priority,Madagascar,,country_rank_within_shipping,30.0,8,,,,10,10,123.08,12.308,8.9,,0.6396,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Standard,Cameroon,,country_rank_within_shipping,30.0,7,,,,9,9,110.28,12.2533,5.9,,0.5909,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,Express,Kenya,,country_rank_within_shipping,31.0,8,,,,15,15,137.35,9.1567,11.9,,0.718,,Shipping method and destination-country interaction.
shipping_destination_mix,shipping_destination,International,Mexico,,country_rank_within_shipping,31.0,11,,,,18,18,130.78,7.2656,24.5,,0.7103,,Shipping method and destination-country interaction.
